,Latitude,Longitude,Unit,Sub_Type,Gear,Result,Infraction,CFR,Vessel_Type,Main fishing gear,LOA,LBP,Tonnage GT,Other tonnage,Power of main engine,Power of auxiliary engine,Hull material,Date of entry into service,Year of construction,real_local,Local_Name,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII,XIV,number_infracs,Year,Month,Day,Period,NUTSII_Code
886,36º57´18.33N,7º54´28.24W,Unit_11,Towed Dredge,All,LEGAL,,CFR_546,FX,GNS,13.2,,26.4,11.0,67.6,,1.0,1982.0,1982.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,17,4,PT15
887,36º59´42.47N,8º0´38.40W,Unit_11,Multipurpose,Handline,LEGAL,,NOCFR_221,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,18,1,
888,37º2´55.36N,8º6´8.41W,Unit_11,Multipurpose,Handline,LEGAL,,CFR_547,MOX,GNS,3.4,,22.0,2.0,50.1,,3.0,1991.0,1991.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,18,1,PT15
889,36º51´57.93N,7º45´43.61W,Unit_11,Multipurpose,All,LEGAL,,CFR_165,MOX,GNS,12.9,13.8,16.0,13.0,99.0,,1.0,1997.0,1996.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,20,4,PT15
890,37º0´46.14N,8º3´28.83W,Unit_11,Multipurpose,Handline,LEGAL,,CFR_548,MOX,FPO,4.2,5.3,14.9,2.0,47.0,,3.0,1993.0,1993.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,21,1,PT15
891,37º3´46.65N,8º7´52.73W,Unit_11,Towed Dredge,Towed Dredge,LEGAL,,CFR_204,DB,DRB,9.1,,3.2,,97.4,,3.0,2007.0,2007.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,28,1,PT15
892,37º3´30.64N,8º11´44.25W,Unit_11,Towed Dredge,Towed Dredge,LEGAL,,CFR_71,FX,DRB,8.2,10.5,14.6,11.0,12.9,,1.0,1956.0,1956.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,28,1,PT15
893,37º4´6.21N,8º9´17.75W,Unit_11,Towed Dredge,Towed Dredge,LEGAL,,CFR_339,FX,LLS,9.9,,5.5,7.0,74.8,,1.0,1972.0,1945.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,31,2,PT15
894,37º42´9.98N,9º6´12.36W,Unit_18,Trawl,Trawl,PRESUM,XIV,CFR_549,TTW,OTB,22.1,20.8,174.9,100.0,408.1,,2.0,1996.0,1996.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,8,26,2,PT15
895,38º12´51.14N,8º47´38.47W,Unit_18,Traps,Traps,LEGAL,,CFR_550,FX,GTR,10.5,10.4,3.4,11.0,71.2,,3.0,1988.0,1988.0,PTPEN,Peniche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,27,2,PT16
896,38º17´7.59N,8º47´23.67W,Unit_18,Towed Dredge,Towed Dredge,LEGAL,,CFR_464,DB,DRB,16.5,9.9,50.3,,18.6,,1.0,2025.0,2026.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,27,2,PT17
897,38º25´57.72N,9º3´50.27W,Unit_18,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_466,MOX,GNS,8.0,,13.3,,60.4,,3.0,2008.0,2008.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,29,2,PT17
898,38º25´44.05N,8º56´18.93W,Unit_18,Gillnet/trammel net,Gillnetting,PRESUM,XIII,CFR_428,MOX,GNS,12.0,,22.0,7.0,4.7,,1.0,1955.0,1955.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,8,31,2,PT17
899,37º4´44.63N,8º29´14.07W,Unit_7,Seine net,Gillnetting,LEGAL,,NOCFR_21,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,13,2,
900,37º2´58.91N,8º17´54.27W,Unit_7,Traps,Traps,LEGAL,,CFR_551,MOX,GTR,7.3,7.9,9.1,,19.5,,3.0,2003.0,2003.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,13,3,PT15
901,37º3´59.59N,8º6´52.24W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_339,FX,LLS,12.2,,25.1,7.0,158.9,,1.0,1978.0,1951.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,14,2,PT15
902,37º4´21.93N,8º6´10.15W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_552,FX,DRB,8.3,8.0,1.1,9.0,85.7,,3.0,1997.0,1996.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,14,2,PT15
903,37º4´54.58N,8º6´28.58W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_343,DB,DRB,9.0,9.3,3.2,7.0,100.1,,1.0,1953.0,1953.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,14,2,PT15
904,37º2´2.86N,7º44´16.53W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_553,DB,GNS,8.3,2.3,11.5,4.0,8.6,,3.0,2009.0,2009.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,22,2,PT15
905,37º4´15.66N,7º40´43.56W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_315,DB,DRB,7.5,8.0,5.6,5.0,88.7,,3.0,2005.0,2004.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,22,2,PT15
906,37º2´25.67N,8º33´35.26W,Unit_7,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_324,MOX,GNS,10.3,6.4,25.5,3.0,23.8,30.0,3.0,2001.0,2000.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,26,3,PT15
907,38º25´38.50N,8º51´2.97W,Unit_5,Towed Dredge,Towed Dredge,LEGAL,,NOCFR_406,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,24,2,
908,38º25´23.98N,8º50´50.74W,Unit_5,Towed Dredge,Towed Dredge,LEGAL,,CFR_554,FX,GNS,8.7,7.2,15.5,9.0,54.0,,1.0,1946.0,1945.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,24,2,PT17
909,38º26´6.64N,8º50´59.78W,Unit_5,Traps,Traps,LEGAL,,CFR_555,FX,GNS,5.4,,11.0,4.0,59.4,,3.0,1999.0,1999.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,24,2,PT17
910,38º34´20.85N,27º7´27.65W,Unit_1,Unknown,All,LEGAL,,CFR_556,MOX,LLS,8.7,8.2,2.5,11.0,76.6,,3.0,1999.0,1999.0,PTADH,Angra do Heroismo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,1,2,PT20
911,38º38´2.34N,27º12´46.48W,Unit_1,Unknown,All,LEGAL,,CFR_557,MOX,LLS,10.2,7.2,7.2,,262.7,,3.0,1996.0,1996.0,PTADH,Angra do Heroismo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,1,2,PT20
912,38º38´28.61N,27º14´9.00W,Unit_1,Unknown,All,LEGAL,,CFR_558,MOX,LHP,7.1,7.5,5.0,,7.4,,3.0,2006.0,2006.0,PTADH,Angra do Heroismo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,1,2,PT20
913,38º38´59.19N,27º13´53.34W,Unit_1,Unknown,All,LEGAL,,CFR_559,MOX,LHP,7.3,6.1,0.4,,12.1,,3.0,2011.0,2011.0,PTADH,Angra do Heroismo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,1,2,PT20
914,37º12´34.06N,9º0´37.09W,Unit_13,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_560,MOX,GNS,19.8,15.7,71.5,52.0,164.5,,1.0,1992.0,1992.0,PTVIC,Vila do Conde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,2,3,PT11
915,36º55´12.86N,7º25´55.87W,Unit_13,Trawl,Trawl,LEGAL,,NOCFR_352,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,3,2,
916,37º3´22.20N,8º9´31.02W,Unit_7,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_338,MOX,GNS,9.0,6.6,18.3,4.0,58.0,,3.0,2010.0,2010.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,1,2,PT15
917,37º3´4.21N,8º7´15.45W,Unit_7,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_561,MOX,GTR,5.8,,8.0,3.0,25.0,,3.0,1998.0,1998.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,1,2,PT15
918,38º23´24.48N,9º9´16.62W,Unit_10,Traps,Pots,LEGAL,,CFR_18,MOX,GNS,9.2,,1.3,7.0,64.7,,1.0,1971.0,1971.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,4,2,PT17
919,38º25´50.24N,8º55´55.51W,Unit_10,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_562,FX,GNS,9.0,,4.0,4.0,31.5,,1.0,1944.0,1944.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,4,2,PT17
920,37º4´22.16N,8º24´25.13W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_563,MOX,GNS,6.0,,0.1,,75.2,20.0,3.0,2007.0,2006.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,4,2,PT15
921,37º2´33.51N,8º49´51.47W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_564,MOX,GNS,7.5,,6.6,3.0,50.2,,3.0,1999.0,1999.0,PTNZR,Nazare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,5,2,PT16
922,37º2´18.56N,8º4´38.09W,Unit_3,Multipurpose,Trammel nets,LEGAL,,CFR_340,MOX,GTR,4.4,5.3,20.5,3.0,56.4,20.0,3.0,1997.0,1996.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,5,2,PT15
923,36º55´33.19N,7º53´26.04W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_401,FX,FPO,8.3,,4.4,4.0,55.0,,1.0,1967.0,1967.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,5,2,PT15
924,37º6´47.42N,7º34´45.76W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_565,MOX,FPO,11.6,,8.0,12.0,58.9,,1.0,1988.0,1988.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,6,3,PT15
925,37º9´16.32N,7º27´42.04W,Unit_7,Towed Dredge,Towed Dredge,PRESUM,III,CFR_566,FX,GNS,5.5,,12.9,3.0,18.8,,1.0,1956.0,1955.0,3SE,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,2,3,
926,36º57´40.21N,7º57´19.05W,Unit_7,Traps,Traps,LEGAL,,NOCFR_520,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,4,2,
927,36º57´51.05N,7º55´22.89W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,CFR_567,DB,DRB,3.2,,27.2,2.0,7.9,,3.0,1975.0,1975.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,4,2,PT15
928,37º3´36.18N,8º36´5.28W,Unit_7,Traps,Traps,LEGAL,,CFR_263,FX,LLS,10.7,,10.4,9.0,59.6,,1.0,1982.0,1982.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,5,2,PT15
929,37º4´2.37N,8º19´50.99W,Unit_3,Multipurpose,Gillnetting,PRESUM,XIV,CFR_122,FX,GNS,6.7,,0.8,3.0,66.5,20.0,3.0,1999.0,1998.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,9,4,2,PT15
930,38º20´13.31N,8º49´51.40W,Unit_10,Traps,Pots,LEGAL,,CFR_491,MOX,FPO,6.7,,0.8,3.0,7.1,,1.0,1969.0,1969.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,7,2,PT17
931,40º41´16.17N,8º48´39.97W,Unit_19,Multipurpose,Trawl,LEGAL,,CFR_568,FX,GNS,9.8,,0.9,8.0,3.3,,1.0,1957.0,1957.0,PTFDF,Figueira da Foz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,7,2,PT16
932,37º1´41.13N,8º7´5.18W,Unit_3,Multipurpose,Longline,PRESUM,X,CFR_569,MOX,GNS,11.2,8.4,28.3,7.0,51.7,,3.0,2014.0,2013.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015,9,7,3,PT15
933,37º3´41.75N,8º7´39.51W,Unit_3,Multipurpose,Towed Dredge,LEGAL,,CFR_344,FX,DRB,4.9,1.5,16.8,2.0,38.4,,3.0,1980.0,1979.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,8,2,PT15
934,37º0´9.88N,8º6´0.32W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_138,MOX,GNS,6.8,,1.1,3.0,21.9,,1.0,1984.0,1984.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,8,2,PT15
935,37º4´4.30N,8º10´33.77W,Unit_3,Multipurpose,Longline,LEGAL,,CFR_570,FX,FPO,2.8,,8.3,1.0,10.2,,3.0,1989.0,1980.0,PTABF,Albufeira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,8,3,PT15
936,36º57´55.85N,8º56´29.96W,Unit_7,Seine net,Gillnetting,LEGAL,,CFR_283,SP,PS,18.9,20.6,27.5,64.0,373.1,,1.0,1989.0,1988.0,PTSAG,Sagres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,7,2,PT15
937,37º3´38.94N,8º43´47.85W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_571,FX,GNS,7.0,,3.6,3.0,18.4,,1.0,1984.0,1983.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,9,1,PT15
938,37º2´54.37N,8º48´47.51W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_572,MOX,GTR,4.3,,21.5,3.0,34.2,40.0,3.0,1994.0,1994.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,9,2,PT15
939,37º2´14.89N,8º19´25.08W,Unit_11,Multipurpose,Pots,LEGAL,,CFR_360,FX,PS,12.7,,26.1,16.0,52.1,,3.0,1995.0,1995.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,8,3,PT15
940,37º1´46.09N,8º12´21.44W,Unit_11,Multipurpose,Longline,PRESUM,XIV,CFR_573,FX,GNS,7.0,,15.6,2.0,55.8,,3.0,2001.0,2001.0,PTABF,Albufeira,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,9,8,3,PT15
941,36º59´53.99N,8º10´35.32W,Unit_11,Traps,Pots,LEGAL,,CFR_232,MOX,GTR,11.4,,15.1,9.0,93.1,,1.0,1932.0,1932.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,8,4,PT15
942,37º6´43.02N,7º34´35.81W,Unit_11,Multipurpose,Pots,LEGAL,,CFR_574,FX,FPO,10.2,,13.7,6.0,29.0,,1.0,1963.0,1963.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,9,3,PT15
943,37º7´45.03N,7º30´33.85W,Unit_11,Multipurpose,Pots,LEGAL,,CFR_575,MOX,FPO,5.2,,6.2,,61.0,,3.0,2004.0,2004.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,9,3,PT15
944,37º42´18.21N,8º50´38.83W,Unit_15,Traps,Pots,LEGAL,,CFR_121,MOX,GNS,10.3,6.9,15.7,5.0,100.6,,1.0,2001.0,2002.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,9,2,PT18
945,41º9´58.79N,8º42´7.89W,Unit_19,Multipurpose,Longline,LEGAL,,CFR_576,FX,GNS,8.1,,17.4,2.0,26.8,10.0,1.0,1986.0,1986.0,PTLEI,Leixoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,10,2,PT11
946,36º59´6.17N,8º56´19.85W,Unit_3,Multipurpose,Lines,PRESUM,XIV,NOCFR_156,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,9,10,2,
947,41º7´12.69N,8º39´57.42W,Unit_19,Multipurpose,Lift nets,LEGAL,,CFR_577,FX,GNS,9.8,,22.2,4.0,66.0,20.0,1.0,1967.0,1967.0,PTDOU,Douro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,11,2,PT11
948,37º6´47.53N,7º28´14.79W,Unit_11,Traps,Pots,LEGAL,,CFR_296,MOX,FPO,12.6,,29.7,9.0,48.4,,1.0,1929.0,1930.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,11,1,PT15
949,37º5´54.06N,7º32´17.98W,Unit_11,Traps,Pots,LEGAL,,CFR_82,MOX,GNS,7.0,8.0,17.3,,102.2,,3.0,2001.0,2000.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,11,1,PT15
950,37º0´14.06N,8º23´26.50W,Unit_7,Gillnet/trammel net,Trammel nets,LEGAL,,NOCFR_253,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,11,2,
951,37º2´24.23N,8º20´36.72W,Unit_7,Traps,Traps,LEGAL,,CFR_366,MOX,FPO,11.7,,12.5,8.0,100.0,,1.0,1951.0,1951.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,11,3,PT15
952,32º27´25.35N,17º6´25.84W,Unit_8,Pole and line,All,PRESUM,XIII,CFR_578,LP,LHP,20.5,25.0,73.6,117.0,488.0,,1.0,1982.0,1981.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,9,10,2,PT20
953,32º35´15.30N,17º4´46.60W,Unit_8,Longline,Longline,LEGAL,,CFR_208,LL,LLD,11.7,7.8,26.2,,142.2,,1.0,2012.0,2004.0,PTFNC,"Funchal, Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,10,3,PT30
954,32º37´33.18N,17º2´48.29W,Unit_8,Line fishing vessel,Lines,LEGAL,,CFR_100,MOX,LHP,5.0,,8.8,,23.5,,1.0,1970.0,1970.0,PTFNC,"Funchal, Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,10,3,PT30
955,38º59´10.04N,9º34´23.58W,Unit_15,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_542,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,14,2,
956,38º31´54.67N,9º16´31.80W,Unit_15,Line fishing vessel,Longline,LEGAL,,CFR_579,MOX,LHP,11.4,,12.2,9.0,96.4,,1.0,1990.0,1991.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,14,2,PT18
957,39º20´40.02N,9º23´6.35W,Unit_21,Multipurpose,Longline,PRESUM,II IX,CFR_580,LL,LLD,17.3,16.2,79.3,47.0,122.3,,2.0,1998.0,1998.0,PTPDV,Povoa de Varzim,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2015,9,14,4,PT11
958,38º9´30.54N,8º52´55.15W,Unit_15,Traps,Pots,LEGAL,,CFR_215,MOX,GTR,9.8,9.9,11.9,9.0,96.6,,3.0,2008.0,2008.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,15,2,PT18
959,37º4´21.85N,8º25´44.63W,Unit_11,Multipurpose,Gillnetting,LEGAL,,CFR_122,FX,GNS,8.4,,14.9,3.0,46.8,20.0,3.0,2003.0,2002.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,12,3,PT15
960,37º12´7.19N,9º3´41.16W,Unit_11,Multipurpose,Trammel nets,LEGAL,,CFR_581,FX,GNS,6.0,10.0,15.3,5.0,65.9,,1.0,1986.0,1985.0,PTSAG,Sagres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,14,2,PT15
961,38º25´6.90N,9º6´17.19W,Unit_16,Seine net,Gillnetting,LEGAL,,CFR_380,SP,PS,21.4,18.1,61.6,65.0,293.2,,1.0,1994.0,1994.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,22,4,PT17
962,39º21´18.27N,31º10´12.32W,Unit_1,Unknown,All,LEGAL,,CFR_582,MOX,LHP,6.1,7.7,4.2,2.0,60.3,,3.0,2004.0,2003.0,PTSCF,Santa Cruz das Flores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,16,2,PT20
963,39º20´52.25N,31º10´1.72W,Unit_1,Unknown,All,LEGAL,,CFR_268,MOX,LHP,8.8,4.8,15.8,,72.7,,3.0,2012.0,2012.0,PTSCF,Santa Cruz das Flores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,16,2,PT20
964,38º36´44.03N,27º49´12.10W,Unit_1,Unknown,All,PRESUM,XIV,CFR_583,LL,LLS,13.8,11.5,5.2,,104.5,,1.0,1963.0,1963.0,PTADH,Angra do Heroismo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,9,17,3,PT20
965,39º39´38.35N,9º25´49.67W,Unit_21,Trawl,Trawl,PRESUM,II XIV,CFR_328,TTW,OTB,27.1,25.5,222.0,125.0,350.9,,2.0,2000.0,2000.0,PTLEI,Leixoes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2015,9,18,2,PT11
966,38º22´18.51N,9º5´21.73W,Unit_15,Traps,Pots,LEGAL,,CFR_584,MOX,GTR,11.6,,41.7,3.0,53.5,,3.0,2012.0,2013.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,17,2,PT17
967,38º24´7.70N,9º8´54.85W,Unit_15,Multipurpose,Gillnetting,LEGAL,,CFR_585,MOX,GNS,1.9,,42.2,3.0,76.3,,3.0,1989.0,1988.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,18,2,PT17
968,38º34´36.44N,9º17´26.89W,Unit_18,Traps,Traps,LEGAL,,CFR_131,MOX,GTR,10.5,7.2,16.1,7.0,34.3,,1.0,1969.0,1969.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,22,2,PT17
969,38º30´33.07N,9º15´30.82W,Unit_18,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_487,MOX,GNS,10.5,,7.7,9.0,87.5,,1.0,1966.0,1966.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,22,3,PT17
970,38º13´20.42N,8º53´42.75W,Unit_14,Multipurpose,Mixed gears,PRESUM,XIV,CFR_253,MOX,GNS,20.7,17.1,56.5,35.0,319.3,10.0,1.0,1996.0,1996.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,9,22,2,PT11
971,32º36´40.40N,16º58´54.76W,Unit_8,Pole and line,Lines,LEGAL,,CFR_106,MO,LHP,8.3,8.2,19.5,,90.7,,1.0,2012.0,2012.0,PTFNC,"Funchal, Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,22,2,PT30
972,38º34´25.87N,9º15´14.78W,Unit_18,Longline,All,LEGAL,,CFR_586,LL,GNS,20.9,19.1,56.7,34.0,152.0,,1.0,2004.0,2003.0,PTSAG,Sagres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,23,3,PT15
973,37º1´49.60N,8º11´36.84W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_587,FX,GTR,7.3,,11.8,8.0,40.1,,1.0,1965.0,1964.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,18,4,PT15
974,37º3´1.58N,8º19´42.68W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_399,MOX,GNS,13.4,9.5,28.5,9.0,98.3,,1.0,1987.0,1962.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,21,3,PT15
975,37º1´41.14N,8º35´50.81W,Unit_3,Multipurpose,Longline,PRESUM,X XIV,CFR_329,MOX,FPO,7.1,,10.2,,82.3,20.0,3.0,2007.0,2006.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2015,9,22,2,PT15
976,36º57´20.49N,8º31´1.71W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_206,MOX,GNS,9.4,8.6,2.1,10.0,120.1,,3.0,2000.0,2000.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,22,3,PT15
977,36º50´40.35N,8º11´3.93W,Unit_16,Trawl,Trawl,LEGAL,,CFR_297,TTW,OTB,29.8,24.1,271.0,144.0,559.1,,2.0,2007.0,2007.0,PTAVE,Aveiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,24,2,PT16
978,36º55´17.78N,8º29´34.81W,Unit_16,Trawl,Trawl,LEGAL,,CFR_16,TTW,OTB,25.5,25.2,230.4,159.0,645.1,,2.0,1995.0,1994.0,PTAVE,Aveiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,24,3,PT16
979,37º42´40.30N,25º43´11.64W,Unit_1,Unknown,All,PRESUM,XIV,CFR_588,MOX,LHP,13.2,12.3,19.5,,75.2,,1.0,1985.0,1985.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,9,24,2,PT20
980,37º42´55.18N,25º43´45.89W,Unit_1,Unknown,All,PRESUM,IX,CFR_589,FX,LLS,8.7,5.3,4.6,,20.4,,1.0,1996.0,1996.0,PTPDL,Ponta Delgada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,9,24,2,PT20
